Year,Prop
1133,0.7131
1133,0.7132
1133,0.7133
1133,0.7134
1133,0.7135
1133,0.7136
1133,0.7137
1133,0.7138
1133,0.7139
1133,0.714
1133,0.7141
1133,0.7142
1133,0.7143
1133,0.7144
1133,0.7145
1133,0.7146
1133,0.7147
1133,0.7148
1133,0.7149
1133,0.715
1133,0.7151
1133,0.7152
1133,0.7153
1133,0.7154
1133,0.7155
1133,0.7156
1133,0.7157
1133,0.7158
1133,0.7159
1133,0.716
1133,0.7161
1133,0.7162
1133,0.7163
1133,0.7164
1133,0.7165
1133,0.7166
1133,0.7167
1133,0.7168
1133,0.7169
1133,0.717
1133,0.7171
1133,0.7172
1133,0.7173
1133,0.7174
1133,0.7175
1133,0.7176
1133,0.7177
1133,0.7178
1133,0.7179
1133,0.718
1133,0.7181
1133,0.7182
1133,0.7183
1133,0.7184
1133,0.7185
1133,0.7186
1133,0.7187
1133,0.7188
1133,0.7189
1133,0.719
1134,0.7191
1134,0.7192
1134,0.7193
1134,0.7194
1134,0.7195
1134,0.7196
1134,0.7197
1134,0.7198
1134,0.7199
1134,0.72
1134,0.7201
1134,0.7202
1134,0.7203
1134,0.7204
1134,0.7205
1134,0.7206
1134,0.7207
1134,0.7208
1134,0.7209
1134,0.721
1134,0.7211
1134,0.7212
1134,0.7213
1134,0.7214
1134,0.7215
1134,0.7216
1134,0.7217
1134,0.7218
1134,0.7219
1134,0.722
1134,0.7221
1134,0.7222
1134,0.7223
1134,0.7224
1134,0.7225
1134,0.7226
1134,0.7227
1134,0.7228
1134,0.7229
1134,0.723
1134,0.7231
1134,0.7232
1134,0.7233
1134,0.7234
1134,0.7235
1134,0.7236
1134,0.7237
1134,0.7238
1134,0.7239
1134,0.724
1134,0.7241
1134,0.7242
1134,0.7243
1134,0.7244
1134,0.7245
1134,0.7246
1134,0.7247
1134,0.7248
1135,0.7249
1135,0.725
1135,0.7251
1135,0.7252
1135,0.7253
1135,0.7254
1135,0.7255
1135,0.7256
1135,0.7257
1135,0.7258
1135,0.7259
1135,0.726
1135,0.7261
1135,0.7262
1135,0.7263
1135,0.7264
1135,0.7265
1135,0.7266
1135,0.7267
1135,0.7268
1135,0.7269
1135,0.727
1135,0.7271
1135,0.7272
1135,0.7273
1135,0.7274
1135,0.7275
1135,0.7276
1135,0.7277
1135,0.7278
1135,0.7279
1135,0.728
1135,0.7281
1135,0.7282
1135,0.7283
1135,0.7284
1135,0.7285
1135,0.7286
1135,0.7287
1135,0.7288
1135,0.7289
1135,0.729
1135,0.7291
1135,0.7292
1135,0.7293
1135,0.7294
1135,0.7295
1135,0.7296
1135,0.7297
1135,0.7298
1136,0.7299
1136,0.73
1136,0.7301
1136,0.7302
1136,0.7303
1136,0.7304
1136,0.7305
1136,0.7306
1136,0.7307
1136,0.7308
1136,0.7309
1136,0.731
1136,0.7311
1136,0.7312
1136,0.7313
1136,0.7314
1136,0.7315
1136,0.7316
1136,0.7317
1136,0.7318
1136,0.7319
1136,0.732
1136,0.7321
1136,0.7322
1136,0.7323
1136,0.7324
1136,0.7325
1136,0.7326
1136,0.7327
1136,0.7328
1136,0.7329
1136,0.733
1136,0.7331
1136,0.7332
1136,0.7333
1136,0.7334
1136,0.7335
1136,0.7336
1136,0.7337
1136,0.7338
1136,0.7339
1136,0.734
1136,0.7341
1136,0.7342
1136,0.7343
1136,0.7344
1136,0.7345
1136,0.7346
1136,0.7347
1136,0.7348
1136,0.7349
1136,0.735
1136,0.7351
1136,0.7352
1136,0.7353
1137,0.7354
1137,0.7355
1137,0.7356
1137,0.7357
1137,0.7358
1137,0.7359
1137,0.736
1137,0.7361
1137,0.7362
1137,0.7363
1137,0.7364
1137,0.7365
1137,0.7366
1137,0.7367
1137,0.7368
1137,0.7369
1137,0.737
1137,0.7371
1137,0.7372
1137,0.7373
1137,0.7374
1137,0.7375
1137,0.7376
1137,0.7377
1137,0.7378
1137,0.7379
1137,0.738
1137,0.7381
1137,0.7382
1137,0.7383
1137,0.7384
1137,0.7385
1137,0.7386
1137,0.7387
1137,0.7388
1137,0.7389
1137,0.739
1137,0.7391
1137,0.7392
1137,0.7393
1137,0.7394
1137,0.7395
1137,0.7396
1137,0.7397
1137,0.7398
1137,0.7399
1137,0.74
1137,0.7401
1137,0.7402
1137,0.7403
1137,0.7404
1137,0.7405
1137,0.7406
1138,0.7407
1138,0.7408
1138,0.7409
1138,0.741
1138,0.7411
1138,0.7412
1138,0.7413
1138,0.7414
1138,0.7415
1138,0.7416
1138,0.7417
1138,0.7418
1138,0.7419
1138,0.742
1138,0.7421
1138,0.7422
1138,0.7423
1138,0.7424
1138,0.7425
1138,0.7426
1138,0.7427
1138,0.7428
1138,0.7429
1138,0.743
1138,0.7431
1138,0.7432
1138,0.7433
1138,0.7434
1138,0.7435
1138,0.7436
1138,0.7437
1138,0.7438
1138,0.7439
1138,0.744
1138,0.7441
1138,0.7442
1139,0.7443
1139,0.7444
1139,0.7445
1139,0.7446
1139,0.7447
1139,0.7448
1139,0.7449
1139,0.745
1139,0.7451
1139,0.7452
1139,0.7453
1139,0.7454
1139,0.7455
1139,0.7456
1139,0.7457
1139,0.7458
1139,0.7459
1139,0.746
1139,0.7461
1139,0.7462
1139,0.7463
1139,0.7464
1139,0.7465
1139,0.7466
1139,0.7467
1139,0.7468
1139,0.7469
1139,0.747
1139,0.7471
1139,0.7472
1139,0.7473
1139,0.7474
1139,0.7475
1139,0.7476
1139,0.7477
1139,0.7478
1139,0.7479
1139,0.748
1139,0.7481
1139,0.7482
1139,0.7483
1139,0.7484
1139,0.7485
1139,0.7486
1139,0.7487
1139,0.7488
1139,0.7489
1139,0.749
1140,0.7491
1140,0.7492
1140,0.7493
1140,0.7494
1140,0.7495
1140,0.7496
1140,0.7497
1140,0.7498
1140,0.7499
1140,0.75
1140,0.7501
1140,0.7502
1140,0.7503
1140,0.7504
1140,0.7505
1140,0.7506
1140,0.7507
1140,0.7508
1140,0.7509
1140,0.751
1140,0.7511
1140,0.7512
1140,0.7513
1140,0.7514
1140,0.7515
1140,0.7516
1140,0.7517
1140,0.7518
1140,0.7519
1140,0.752
1140,0.7521
1140,0.7522
1140,0.7523
1140,0.7524
1140,0.7525
1140,0.7526
1140,0.7527
1140,0.7528
1140,0.7529
1140,0.753
1140,0.7531
1140,0.7532
1140,0.7533
1140,0.7534
1141,0.7535
1141,0.7536
1141,0.7537
1141,0.7538
1141,0.7539
1141,0.754
1141,0.7541
1141,0.7542
1141,0.7543
1141,0.7544
1141,0.7545
1141,0.7546
1141,0.7547
1141,0.7548
1141,0.7549
1141,0.755
1141,0.7551
1141,0.7552
1141,0.7553
1141,0.7554
1141,0.7555
1141,0.7556
1141,0.7557
1141,0.7558
1141,0.7559
1141,0.756
1141,0.7561
1141,0.7562
1141,0.7563
1141,0.7564
1141,0.7565
1141,0.7566
1141,0.7567
1141,0.7568
1141,0.7569
1141,0.757
1141,0.7571
1141,0.7572
1141,0.7573
1141,0.7574
1141,0.7575
1141,0.7576
1141,0.7577
1141,0.7578
1141,0.7579
1141,0.758
1142,0.7581
1142,0.7582
1142,0.7583
1142,0.7584
1142,0.7585
1142,0.7586
1142,0.7587
1142,0.7588
1142,0.7589
1142,0.759
1142,0.7591
1142,0.7592
1142,0.7593
1142,0.7594
1142,0.7595
1142,0.7596
1142,0.7597
1142,0.7598
1142,0.7599
1142,0.76
1142,0.7601
1142,0.7602
1142,0.7603
1142,0.7604
1142,0.7605
1142,0.7606
1142,0.7607
1142,0.7608
1142,0.7609
1142,0.761
1142,0.7611
1142,0.7612
1142,0.7613
1142,0.7614
1142,0.7615
1142,0.7616
1142,0.7617
1142,0.7618
1142,0.7619
1142,0.762
1142,0.7621
1142,0.7622
1142,0.7623
1142,0.7624
1142,0.7625
1142,0.7626
1142,0.7627
1142,0.7628
1142,0.7629
1142,0.763
1142,0.7631
1142,0.7632
1142,0.7633
1142,0.7634
1142,0.7635
1142,0.7636
1142,0.7637
1143,0.7638
1143,0.7639
1143,0.764
1143,0.7641
1143,0.7642
1143,0.7643
1143,0.7644
1143,0.7645
1143,0.7646
1143,0.7647
1143,0.7648
1143,0.7649
1143,0.765
1143,0.7651
1143,0.7652
1143,0.7653
1143,0.7654
1143,0.7655
1143,0.7656
1143,0.7657
1143,0.7658
1143,0.7659
1143,0.766
1143,0.7661
1143,0.7662
1143,0.7663
1143,0.7664
1143,0.7665
1143,0.7666
1143,0.7667
1143,0.7668
1143,0.7669
1143,0.767
1143,0.7671
1143,0.7672
1143,0.7673
1143,0.7674
1143,0.7675
1143,0.7676
1143,0.7677
1143,0.7678
1143,0.7679
1143,0.768
1143,0.7681
1143,0.7682
1143,0.7683
1144,0.7684
1144,0.7685
1144,0.7686
1144,0.7687
1144,0.7688
1144,0.7689
1144,0.769
1144,0.7691
1144,0.7692
1144,0.7693
1144,0.7694
1144,0.7695
1144,0.7696
1144,0.7697
1144,0.7698
1144,0.7699
1144,0.77
1144,0.7701
1144,0.7702
1144,0.7703
1144,0.7704
1144,0.7705
1144,0.7706
1144,0.7707
1144,0.7708
1144,0.7709
1144,0.771
1144,0.7711
1144,0.7712
1144,0.7713
1144,0.7714
1144,0.7715
1144,0.7716
1144,0.7717
1144,0.7718
1144,0.7719
1144,0.772
1144,0.7721
1144,0.7722
1144,0.7723
1144,0.7724
1144,0.7725
1144,0.7726
1144,0.7727
1144,0.7728
1144,0.7729
1144,0.773
1144,0.7731
1144,0.7732
1144,0.7733
1144,0.7734
1144,0.7735
1144,0.7736
1144,0.7737
1144,0.7738
1144,0.7739
1145,0.774
1145,0.7741
1145,0.7742
1145,0.7743
1145,0.7744
1145,0.7745
1145,0.7746
1145,0.7747
1145,0.7748
1145,0.7749
1145,0.775
1145,0.7751
1145,0.7752
1145,0.7753
1145,0.7754
1145,0.7755
1145,0.7756
1145,0.7757
1145,0.7758
1145,0.7759
1145,0.776
1145,0.7761
1145,0.7762
1145,0.7763
1145,0.7764
1145,0.7765
1145,0.7766
1145,0.7767
1145,0.7768
1145,0.7769
1145,0.777
1145,0.7771
1145,0.7772
1145,0.7773
1145,0.7774
1145,0.7775
1145,0.7776
1145,0.7777
1145,0.7778
1145,0.7779
1145,0.778
1145,0.7781
1145,0.7782
1145,0.7783
1145,0.7784
1145,0.7785
1145,0.7786
1145,0.7787
1145,0.7788
1145,0.7789
1145,0.779
1145,0.7791
1145,0.7792
1146,0.7793
1146,0.7794
1146,0.7795
1146,0.7796
1146,0.7797
1146,0.7798
1146,0.7799
1146,0.78
1146,0.7801
1146,0.7802
1146,0.7803
1146,0.7804
1146,0.7805
1146,0.7806
1146,0.7807
1146,0.7808
1146,0.7809
1146,0.781
1146,0.7811
1146,0.7812
1146,0.7813
1146,0.7814
1146,0.7815
1146,0.7816
1146,0.7817
1146,0.7818
1146,0.7819
1146,0.782
1146,0.7821
1146,0.7822
1146,0.7823
1146,0.7824
1146,0.7825
1146,0.7826
1146,0.7827
1147,0.7828
1147,0.7829
1147,0.783
1147,0.7831
1147,0.7832
1147,0.7833
1147,0.7834
1147,0.7835
1147,0.7836
1147,0.7837
1147,0.7838
1147,0.7839
1147,0.784
1147,0.7841
1147,0.7842
1147,0.7843
1147,0.7844
1147,0.7845
1147,0.7846
1147,0.7847
1147,0.7848
1147,0.7849
1147,0.785
1147,0.7851
1147,0.7852
1147,0.7853
1147,0.7854
1147,0.7855
1147,0.7856
1147,0.7857
1147,0.7858
1147,0.7859
1147,0.786
1147,0.7861
1147,0.7862
1147,0.7863
1147,0.7864
1147,0.7865
1147,0.7866
1147,0.7867
1147,0.7868
1147,0.7869
1147,0.787
1147,0.7871
1147,0.7872
1147,0.7873
1147,0.7874
1147,0.7875
1147,0.7876
1147,0.7877
1147,0.7878
1147,0.7879
1147,0.788
1147,0.7881
1147,0.7882
1147,0.7883
1147,0.7884
1147,0.7885
1147,0.7886
1147,0.7887
1147,0.7888
1147,0.7889
1147,0.789
1147,0.7891
1148,0.7892
1148,0.7893
1148,0.7894
1148,0.7895
1148,0.7896
1148,0.7897
1148,0.7898
1148,0.7899
1148,0.79
1148,0.7901
1148,0.7902
1148,0.7903
1148,0.7904
1148,0.7905
1148,0.7906
1148,0.7907
1148,0.7908
1148,0.7909
1148,0.791
1148,0.7911
1148,0.7912
1148,0.7913
1148,0.7914
1148,0.7915
1148,0.7916
1148,0.7917
1148,0.7918
1148,0.7919
1148,0.792
1148,0.7921
1148,0.7922
1148,0.7923
1148,0.7924
1148,0.7925
1148,0.7926
1148,0.7927
1148,0.7928
1148,0.7929
1148,0.793
1148,0.7931
1148,0.7932
1148,0.7933
1148,0.7934
1148,0.7935
1148,0.7936
1148,0.7937
1148,0.7938
1148,0.7939
1148,0.794
1148,0.7941
1148,0.7942
1148,0.7943
1148,0.7944
1149,0.7945
1149,0.7946
1149,0.7947
1149,0.7948
1149,0.7949
1149,0.795
1149,0.7951
1149,0.7952
1149,0.7953
1149,0.7954
1149,0.7955
1149,0.7956
1149,0.7957
1149,0.7958
1149,0.7959
1149,0.796
1149,0.7961
1149,0.7962
1149,0.7963
1149,0.7964
1149,0.7965
1149,0.7966
1149,0.7967
1149,0.7968
1149,0.7969
1149,0.797
1149,0.7971
1149,0.7972
1149,0.7973
1149,0.7974
1149,0.7975
1149,0.7976
1149,0.7977
1149,0.7978
1149,0.7979
1149,0.798
1149,0.7981
1149,0.7982
1149,0.7983
1149,0.7984
1149,0.7985
1149,0.7986
1149,0.7987
1149,0.7988
1149,0.7989
1149,0.799
1149,0.7991
1149,0.7992
1150,0.7993
1150,0.7994
1150,0.7995
1150,0.7996
1150,0.7997
1150,0.7998
1150,0.7999
1150,0.8
1150,0.8001
1150,0.8002
1150,0.8003
1150,0.8004
1150,0.8005
1150,0.8006
1150,0.8007
1150,0.8008
1150,0.8009
1150,0.801
1150,0.8011
1150,0.8012
1150,0.8013
1150,0.8014
1150,0.8015
1150,0.8016
1150,0.8017
1150,0.8018
1150,0.8019
1150,0.802
1150,0.8021
1150,0.8022
1150,0.8023
1150,0.8024
1150,0.8025
1150,0.8026
1150,0.8027
1150,0.8028
1150,0.8029
1150,0.803
1150,0.8031
1150,0.8032
1150,0.8033
1150,0.8034
1150,0.8035
1150,0.8036
1150,0.8037
1150,0.8038
1150,0.8039
1150,0.804
1150,0.8041
1150,0.8042
1150,0.8043
1150,0.8044
1150,0.8045
1150,0.8046
1150,0.8047
1150,0.8048
1151,0.8049
1151,0.805
1151,0.8051
1151,0.8052
1151,0.8053
1151,0.8054
1151,0.8055
1151,0.8056
1151,0.8057
1151,0.8058
1151,0.8059
1151,0.806
1151,0.8061
1151,0.8062
1151,0.8063
1151,0.8064
1151,0.8065
1151,0.8066
1151,0.8067
1151,0.8068
1151,0.8069
1151,0.807
1151,0.8071
1151,0.8072
1151,0.8073
1151,0.8074
1151,0.8075
1151,0.8076
1151,0.8077
1151,0.8078
1151,0.8079
1151,0.808
1151,0.8081
1151,0.8082
1151,0.8083
1151,0.8084
1151,0.8085
1151,0.8086
1151,0.8087
1151,0.8088
1151,0.8089
1151,0.809
1151,0.8091
1151,0.8092
1151,0.8093
1151,0.8094
1151,0.8095
1151,0.8096
1151,0.8097
1151,0.8098
1151,0.8099
1151,0.81
1151,0.8101
1151,0.8102
1151,0.8103
1151,0.8104
1152,0.8105
1152,0.8106
1152,0.8107
1152,0.8108
1152,0.8109
1152,0.811
1152,0.8111
1152,0.8112
1152,0.8113
1152,0.8114
1152,0.8115
1152,0.8116
1152,0.8117
1152,0.8118
1152,0.8119
1152,0.812
1152,0.8121
1152,0.8122
1152,0.8123
1152,0.8124
1152,0.8125
1152,0.8126
1152,0.8127
1152,0.8128
1152,0.8129
1152,0.813
1152,0.8131
1152,0.8132
1152,0.8133
1152,0.8134
1152,0.8135
1152,0.8136
1152,0.8137
1152,0.8138
1152,0.8139
1152,0.814
1152,0.8141
1152,0.8142
1152,0.8143
1152,0.8144
1152,0.8145
1152,0.8146
1152,0.8147
1152,0.8148
1152,0.8149
1152,0.815
1152,0.8151
1152,0.8152
1152,0.8153
1153,0.8154
1153,0.8155
1153,0.8156
1153,0.8157
1153,0.8158
1153,0.8159
1153,0.816
1153,0.8161
1153,0.8162
1153,0.8163
1153,0.8164
1153,0.8165
1153,0.8166
1153,0.8167
1153,0.8168
1153,0.8169
1153,0.817
1153,0.8171
1153,0.8172
1153,0.8173
1153,0.8174
1153,0.8175
1153,0.8176
1153,0.8177
1153,0.8178
1153,0.8179
1153,0.818
1153,0.8181
1153,0.8182
1153,0.8183
1153,0.8184
1153,0.8185
1153,0.8186
1153,0.8187
1153,0.8188
1153,0.8189
1153,0.819
1153,0.8191
1153,0.8192
1153,0.8193
1153,0.8194
1153,0.8195
1153,0.8196
1153,0.8197
1153,0.8198
1153,0.8199
1154,0.82
1154,0.8201
1154,0.8202
1154,0.8203
1154,0.8204
1154,0.8205
1154,0.8206
1154,0.8207
1154,0.8208
1154,0.8209
1154,0.821
1154,0.8211
1154,0.8212
1154,0.8213
1154,0.8214
1154,0.8215
1154,0.8216
1154,0.8217
1154,0.8218
1154,0.8219
1154,0.822
1154,0.8221
1154,0.8222
1154,0.8223
1154,0.8224
1154,0.8225
1154,0.8226
1154,0.8227
1154,0.8228
1154,0.8229
1154,0.823
1154,0.8231
1154,0.8232
1154,0.8233
1154,0.8234
1154,0.8235
1154,0.8236
1154,0.8237
1154,0.8238
1154,0.8239
1154,0.824
1154,0.8241
1154,0.8242
1155,0.8243
1155,0.8244
1155,0.8245
1155,0.8246
1155,0.8247
1155,0.8248
1155,0.8249
1155,0.825
1155,0.8251
1155,0.8252
1155,0.8253
1155,0.8254
1155,0.8255
1155,0.8256
1155,0.8257
1155,0.8258
1155,0.8259
1155,0.826
1155,0.8261
1155,0.8262
1155,0.8263
1155,0.8264
1155,0.8265
1155,0.8266
1155,0.8267
1155,0.8268
1155,0.8269
1155,0.827
1155,0.8271
1155,0.8272
1155,0.8273
1155,0.8274
1155,0.8275
1155,0.8276
1155,0.8277
1155,0.8278
1155,0.8279
1155,0.828
1155,0.8281
1155,0.8282
1155,0.8283
1155,0.8284
1155,0.8285
1155,0.8286
1155,0.8287
1155,0.8288
1155,0.8289
1155,0.829
1155,0.8291
1155,0.8292
1156,0.8293
1156,0.8294
1156,0.8295
1156,0.8296
1156,0.8297
1156,0.8298
1156,0.8299
1156,0.83
1156,0.8301
1156,0.8302
1156,0.8303
1156,0.8304
1156,0.8305
1156,0.8306
1156,0.8307
1156,0.8308
1156,0.8309
1156,0.831
1156,0.8311
1156,0.8312
1156,0.8313
1156,0.8314
1156,0.8315
1156,0.8316
1156,0.8317
1156,0.8318
1156,0.8319
1156,0.832
1156,0.8321
1156,0.8322
1156,0.8323
1156,0.8324
1156,0.8325
1156,0.8326
1156,0.8327
1156,0.8328
1156,0.8329
1156,0.833
1156,0.8331
1156,0.8332
1156,0.8333
1156,0.8334
1156,0.8335
1156,0.8336
1157,0.8337
1157,0.8338
1157,0.8339
1157,0.834
1157,0.8341
1157,0.8342
1157,0.8343
1157,0.8344
1157,0.8345
1157,0.8346
1157,0.8347
1157,0.8348
1157,0.8349
1157,0.835
1157,0.8351
1157,0.8352
1157,0.8353
1157,0.8354
1157,0.8355
1157,0.8356
1157,0.8357
1157,0.8358
1157,0.8359
1157,0.836
1157,0.8361
1157,0.8362
1157,0.8363
1157,0.8364
1157,0.8365
1157,0.8366
1157,0.8367
1157,0.8368
1157,0.8369
1157,0.837
1157,0.8371
1157,0.8372
1157,0.8373
1157,0.8374
1157,0.8375
1157,0.8376
1157,0.8377
1157,0.8378
1157,0.8379
1157,0.838
1157,0.8381
1157,0.8382
1157,0.8383
1157,0.8384
1157,0.8385
1157,0.8386
1157,0.8387
1157,0.8388
1157,0.8389
1158,0.839
1158,0.8391
1158,0.8392
1158,0.8393
1158,0.8394
1158,0.8395
1158,0.8396
1158,0.8397
1158,0.8398
1158,0.8399
1158,0.84
1158,0.8401
1158,0.8402
1158,0.8403
1158,0.8404
1158,0.8405
1158,0.8406
1158,0.8407
1158,0.8408
1158,0.8409
1158,0.841
1158,0.8411
1158,0.8412
1158,0.8413
1158,0.8414
1158,0.8415
1158,0.8416
1158,0.8417
1158,0.8418
1158,0.8419
1158,0.842
1158,0.8421
1158,0.8422
1158,0.8423
1158,0.8424
1158,0.8425
1158,0.8426
1159,0.8427
1159,0.8428
1159,0.8429
1159,0.843
1159,0.8431
1159,0.8432
1159,0.8433
1159,0.8434
1159,0.8435
1159,0.8436
1159,0.8437
1159,0.8438
1159,0.8439
1159,0.844
1159,0.8441
1159,0.8442
1159,0.8443
1159,0.8444
1159,0.8445
1159,0.8446
1159,0.8447
1159,0.8448
1159,0.8449
1159,0.845
1159,0.8451
1159,0.8452
1159,0.8453
1159,0.8454
1159,0.8455
1159,0.8456
1159,0.8457
1159,0.8458
1159,0.8459
1159,0.846
1159,0.8461
1159,0.8462
1159,0.8463
1159,0.8464
1159,0.8465
1159,0.8466
1159,0.8467
1159,0.8468
1160,0.8469
1160,0.847
1160,0.8471
1160,0.8472
1160,0.8473
1160,0.8474
1160,0.8475
1160,0.8476
1160,0.8477
1160,0.8478
1160,0.8479
1160,0.848
1160,0.8481
1160,0.8482
1160,0.8483
1160,0.8484
1160,0.8485
1160,0.8486
1160,0.8487
1160,0.8488
1160,0.8489
1160,0.849
1160,0.8491
1160,0.8492
1160,0.8493
1160,0.8494
1160,0.8495
1160,0.8496
1160,0.8497
1160,0.8498
1160,0.8499
1160,0.85
1160,0.8501
1160,0.8502
1160,0.8503
1160,0.8504
1160,0.8505
1160,0.8506
1160,0.8507
1160,0.8508
1160,0.8509
1161,0.851
1161,0.8511
1161,0.8512
1161,0.8513
1161,0.8514
1161,0.8515
1161,0.8516
1161,0.8517
1161,0.8518
1161,0.8519
1161,0.852
1161,0.8521
1161,0.8522
1161,0.8523
1161,0.8524
1161,0.8525
1161,0.8526
1161,0.8527
1161,0.8528
1161,0.8529
1161,0.853
1161,0.8531
1161,0.8532
1161,0.8533
1161,0.8534
1161,0.8535
1161,0.8536
1161,0.8537
1161,0.8538
1161,0.8539
1161,0.854
1161,0.8541
1161,0.8542
1161,0.8543
1161,0.8544
1161,0.8545
1161,0.8546
1161,0.8547
1161,0.8548
1161,0.8549
1161,0.855
1162,0.8551
1162,0.8552
1162,0.8553
1162,0.8554
1162,0.8555
1162,0.8556
1162,0.8557
1162,0.8558
1162,0.8559
1162,0.856
1162,0.8561
1162,0.8562
1162,0.8563
1162,0.8564
1162,0.8565
1162,0.8566
1162,0.8567
1162,0.8568
1162,0.8569
1162,0.857
1162,0.8571
1162,0.8572
1162,0.8573
1162,0.8574
1162,0.8575
1162,0.8576
1162,0.8577
1162,0.8578
1162,0.8579
1162,0.858
1162,0.8581
1162,0.8582
1162,0.8583
1162,0.8584
1163,0.8585
1163,0.8586
1163,0.8587
1163,0.8588
1163,0.8589
1163,0.859
1163,0.8591
1163,0.8592
1163,0.8593
1163,0.8594
1163,0.8595
1163,0.8596
1163,0.8597
1163,0.8598
1163,0.8599
1163,0.86
1163,0.8601
1163,0.8602
1163,0.8603
1163,0.8604
1163,0.8605
1163,0.8606
1163,0.8607
1163,0.8608
1163,0.8609
1163,0.861
1163,0.8611
1163,0.8612
1163,0.8613
1163,0.8614
1164,0.8615
1164,0.8616
1164,0.8617
1164,0.8618
1164,0.8619
1164,0.862
1164,0.8621
1164,0.8622
1164,0.8623
1164,0.8624
1164,0.8625
1164,0.8626
1164,0.8627
1164,0.8628
1164,0.8629
1164,0.863
1164,0.8631
1164,0.8632
1164,0.8633
1164,0.8634
1164,0.8635
1164,0.8636
1164,0.8637
1164,0.8638
1164,0.8639
1164,0.864
1164,0.8641
1164,0.8642
1164,0.8643
1164,0.8644
1164,0.8645
1164,0.8646
1164,0.8647
1164,0.8648
1165,0.8649
1165,0.865
1165,0.8651
1165,0.8652
1165,0.8653
1165,0.8654
1165,0.8655
1165,0.8656
1165,0.8657
1165,0.8658
1165,0.8659
1165,0.866
1165,0.8661
1165,0.8662
1165,0.8663
1165,0.8664
1165,0.8665
1165,0.8666
1165,0.8667
1165,0.8668
1165,0.8669
1165,0.867
1165,0.8671
1165,0.8672
1165,0.8673
1165,0.8674
1165,0.8675
1165,0.8676
1165,0.8677
1165,0.8678
1165,0.8679
1165,0.868
1165,0.8681
1165,0.8682
1165,0.8683
1166,0.8684
1166,0.8685
1166,0.8686
1166,0.8687
1166,0.8688
1166,0.8689
1166,0.869
1166,0.8691
1166,0.8692
1166,0.8693
1166,0.8694
1166,0.8695
1166,0.8696
1166,0.8697
1166,0.8698
1166,0.8699
1166,0.87
1166,0.8701
1166,0.8702
1166,0.8703
1166,0.8704
1166,0.8705
1166,0.8706
1166,0.8707
1166,0.8708
1166,0.8709
1166,0.871
1166,0.8711
1166,0.8712
1166,0.8713
1166,0.8714
1166,0.8715
1166,0.8716
1166,0.8717
1166,0.8718
1166,0.8719
1166,0.872
1167,0.8721
1167,0.8722
1167,0.8723
1167,0.8724
1167,0.8725
1167,0.8726
1167,0.8727
1167,0.8728
1167,0.8729
1167,0.873
1167,0.8731
1167,0.8732
1167,0.8733
1167,0.8734
1167,0.8735
1167,0.8736
1167,0.8737
1167,0.8738
1167,0.8739
1167,0.874
1167,0.8741
1167,0.8742
1167,0.8743
1167,0.8744
1167,0.8745
1167,0.8746
1167,0.8747
1167,0.8748
1167,0.8749
1167,0.875
1167,0.8751
1167,0.8752
1167,0.8753
1167,0.8754
1167,0.8755
1167,0.8756
1167,0.8757
1168,0.8758
1168,0.8759
1168,0.876
1168,0.8761
1168,0.8762
1168,0.8763
1168,0.8764
1168,0.8765
1168,0.8766
1168,0.8767
1168,0.8768
1168,0.8769
1168,0.877
1168,0.8771
1168,0.8772
1168,0.8773
1168,0.8774
1168,0.8775
1168,0.8776
1168,0.8777
1168,0.8778
1168,0.8779
1168,0.878
1168,0.8781
1168,0.8782
1168,0.8783
1168,0.8784
1169,0.8785
1169,0.8786
1169,0.8787
1169,0.8788
1169,0.8789
1169,0.879
1169,0.8791
1169,0.8792
1169,0.8793
1169,0.8794
1169,0.8795
1169,0.8796
1169,0.8797
1169,0.8798
1169,0.8799
1169,0.88
1169,0.8801
1169,0.8802
1169,0.8803
1169,0.8804
1169,0.8805
1169,0.8806
1169,0.8807
1169,0.8808
1169,0.8809
1169,0.881
1169,0.8811
1169,0.8812
1169,0.8813
1169,0.8814
1169,0.8815
1169,0.8816
1169,0.8817
1169,0.8818
1169,0.8819
1169,0.882
1169,0.8821
1169,0.8822
1170,0.8823
1170,0.8824
1170,0.8825
1170,0.8826
1170,0.8827
1170,0.8828
1170,0.8829
1170,0.883
1170,0.8831
1170,0.8832
1170,0.8833
1170,0.8834
1170,0.8835
1170,0.8836
1170,0.8837
1170,0.8838
1170,0.8839
1170,0.884
1170,0.8841
1170,0.8842
1170,0.8843
1170,0.8844
1170,0.8845
1170,0.8846
1170,0.8847
1170,0.8848
1170,0.8849
1170,0.885
1170,0.8851
1170,0.8852
1170,0.8853
1170,0.8854
1170,0.8855
1170,0.8856
1170,0.8857
1170,0.8858
1170,0.8859
1170,0.886
1170,0.8861
1170,0.8862
1170,0.8863
1170,0.8864
1171,0.8865
1171,0.8866
1171,0.8867
1171,0.8868
1171,0.8869
1171,0.887
1171,0.8871
1171,0.8872
1171,0.8873
1171,0.8874
1171,0.8875
1171,0.8876
1171,0.8877
1171,0.8878
1171,0.8879
1171,0.888
1171,0.8881
1171,0.8882
1171,0.8883
1171,0.8884
1171,0.8885
1171,0.8886
1171,0.8887
1171,0.8888
1171,0.8889
1171,0.889
1171,0.8891
1171,0.8892
1171,0.8893
1171,0.8894
1171,0.8895
1171,0.8896
1171,0.8897
1171,0.8898
1171,0.8899
1171,0.89
1171,0.8901
